Order#	Order_date	Item_No	Dept_	Class_	Units_sold	Shipping_date	TRK#
54082	9/3/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	9/4/2019	1Z1A1V710299488340
54082	9/3/2019	17-24-0109-11-00	FITNESS	LOWER BODY	1	9/4/2019	1Z1A1V710299488340
54082	9/3/2019	01-31-0103-01-00	ACCESSORIES	RINGS	1	9/4/2019	1Z1A1V710299488340
54082	9/3/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/4/2019	1Z1A1V710299488340
54082	9/3/2019	03-24-0105-05	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710299488340
54082	9/3/2019	22-82-1301-00-12	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V710299488340
54083	9/3/2019	01-21-1015-15-12	COSMETICS	MASKS	1	9/4/2019	1Z1A1V711290341254
54084	9/3/2019	03-32-0402-00-00	GEAR	OUTERWEAR	1	9/4/2019	9.2749E+25
54085	9/3/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/4/2019	9.2749E+25
54086	9/3/2019	01-21-1002-14-12	COSMETICS	MASKS	1	9/4/2019	1Z1A1V711293971747
54086	9/3/2019	03-22-0110-11-00	DISC	DISC	1	9/4/2019	1Z1A1V711293971747
54086	9/3/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	2	9/4/2019	1Z1A1V711293971747
54086	9/3/2019	01-21-3003-14-12	COSMETICS	MASKS	1	9/4/2019	1Z1A1V711293971747
54086	9/3/2019	03-22-0003-01-00	FITNESS	APPAREL	1	9/4/2019	1Z1A1V711293971747
54086	9/3/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V711293971747
54087	9/3/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V710391741337
54087	9/3/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	9/4/2019	1Z1A1V710391741337
54088	9/3/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	9/4/2019	9.2749E+25
54089	9/3/2019	03-22-0001-01-12	FITNESS	APPAREL	1	9/4/2019	1Z1A1V710294538125
54089	9/3/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/4/2019	1Z1A1V710294538125
54089	9/3/2019	42-26-0001-01-00	DISC	DISC	1	9/4/2019	1Z1A1V710294538125
54089	9/3/2019	03-22-0002-01-12	FITNESS	LOWER BODY	1	9/4/2019	1Z1A1V710294538125
54089	9/3/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710294538125
54090	9/3/2019	01-24-0101-01	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW91338114
54090	9/3/2019	01-21-1015-14-12	COSMETICS	MASKS	1	9/4/2019	1Z1A1V71YW91338114
54091	9/3/2019	03-24-0104-01	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710399431103
54091	9/3/2019	01-21-1008-14-12	COSMETICS	MASKS	5	9/4/2019	1Z1A1V710399431103
54091	9/3/2019	01-21-1004-14-12	COSMETICS	MASKS	6	9/4/2019	1Z1A1V710399431103
54091	9/3/2019	01-21-4001-14-12	COSMETICS	MASKS	5	9/4/2019	1Z1A1V710399431103
54091	9/3/2019	01-21-1002-14-12	COSMETICS	MASKS	6	9/4/2019	1Z1A1V710399431103
54092	9/3/2019	02-63-1301-01-00	FITNESS	CYCLING	1	9/4/2019	1Z1A1V710394651698
54094	9/3/2019	01-25-0009-01-12	FITNESS	ELECTRO DEV	1	9/4/2019	1Z1A1V710395505291
54095	9/3/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/4/2019	9.2749E+25
54093	9/3/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	9/4/2019	9.2749E+25
54097	9/3/2019	03-22-0002-01-12	FITNESS	LOWER BODY	1	9/4/2019	9.2749E+25
54096	9/3/2019	23-82-0102-01-00	ESSENTIALS	BATH	2	9/4/2019	9.2749E+25
54098	9/3/2019	02-73-1402-01-12	ACCESSORIES	BELTS	1	9/4/2019	1Z1A1V71YW94290071
54098	9/3/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW94290071
54099	9/3/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	9/4/2019	1Z1A1V71YW95327879
54099	9/3/2019	02-73-1301	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW95327879
54099	9/3/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	9/4/2019	1Z1A1V71YW95327879
54100	9/4/2019	08-28-0201-00-00	FITNESS	MAT	1	9/4/2019	1Z1A1V710399764263
54100	9/4/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	1	9/4/2019	1Z1A1V710399764263
54100	9/4/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	9/4/2019	1Z1A1V710399764263
54101	9/4/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	1	9/4/2019	9.2749E+25
54101	9/4/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	9/4/2019	9.2749E+25
54101	9/4/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	9/4/2019	9.2749E+25
54102	9/4/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V71YW94546063
54103	9/4/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	9/4/2019	1Z1A1V710292037536
54103	9/4/2019	04-12-0002-01	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710292037536
54103	9/4/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/4/2019	1Z1A1V710292037536
54103	9/4/2019	21-13-0102	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710292037536
54104	9/4/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	9/4/2019	1Z1A1V71YW95495410
54104	9/4/2019	01-21-1011-14-12	COSMETICS	MASKS	1	9/4/2019	1Z1A1V71YW95495410
54104	9/4/2019	07-81-1601-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW95495410
54104	9/4/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	9/4/2019	1Z1A1V71YW95495410
54106	9/4/2019	22-82-1301-00-12	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V710396296202
54106	9/4/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	9/4/2019	1Z1A1V710396296202
54106	9/4/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710396296202
54106	9/4/2019	08-28-0201-00-00	FITNESS	MAT	1	9/4/2019	1Z1A1V710396296202
54106	9/4/2019	08-34-0201-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V710396296202
54105	9/4/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/4/2019	9.2749E+25
54107	9/4/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/4/2019	HJ283088670US
54108	9/4/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/10/2019	1Z44RR376835360102
54110	9/4/2019	03-22-0003-01-00	FITNESS	APPAREL	1	9/4/2019	1Z1A1V710399556390
54109	9/4/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	1	9/4/2019	1Z1A1V711296159987
54109	9/4/2019	03-22-0110-11-00	DISC	DISC	1	9/4/2019	1Z1A1V711296159987
54109	9/4/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	9/4/2019	1Z1A1V711296159987
54109	9/4/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/4/2019	1Z1A1V711296159987
54111	9/4/2019	17-24-0101-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW93549400
54111	9/4/2019	17-24-0109-11-00	FITNESS	LOWER BODY	1	9/4/2019	1Z1A1V71YW93549400
54111	9/4/2019	17-24-0101-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW93549400
54111	9/4/2019	01-25-0005	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW93549400
54111	9/4/2019	03-22-0002-01-12	FITNESS	LOWER BODY	1	9/4/2019	1Z1A1V71YW93549400
54112	9/4/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	9/4/2019	9.2749E+25
54113	9/4/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW90571793
54113	9/4/2019	23-82-0101-01-00	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V71YW90571793
54113	9/4/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW90571793
54114	9/4/2019	13-82-0101-01-00	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V710291045387
54114	9/4/2019	04-82-0001-00-00	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V710291045387
54116	9/4/2019	04-12-0006-01	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW95230973
54116	9/4/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	9/4/2019	1Z1A1V71YW95230973
54115	9/4/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	9/4/2019	9.2749E+25
54115	9/4/2019	05-24-0101-01-00	FITNESS	LOWER BODY	1	9/4/2019	9.2749E+25
54115	9/4/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	9/4/2019	9.2749E+25
54117	9/4/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V71YW95871156
54117	9/4/2019	03-32-0402-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V71YW95871156
54117	9/4/2019	13-82-0101-01-00	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V71YW95871156
54118	9/4/2019	01-21-2012-14-12	COSMETICS	MASKS	1	9/4/2019	1Z1A1V71YW99097085
54118	9/4/2019	23-33-0201-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V71YW99097085
54118	9/4/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V71YW99097085
54119	9/4/2019	01-31-0103-01-00	ACCESSORIES	RINGS	1	9/4/2019	9.2749E+25
54120	9/4/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/4/2019	1Z1A1V710290693483
54120	9/4/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710290693483
54120	9/4/2019	03-22-0003-01-00	FITNESS	APPAREL	1	9/4/2019	1Z1A1V710290693483
54122	9/4/2019	02-62-0401-01-12	FITNESS	CYCLING	1	9/4/2019	1Z1A1V710391762270
54122	9/4/2019	02-73-0002-01-00	ACCESSORIES	BELTS	1	9/4/2019	1Z1A1V710391762270
54122	9/4/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	9/4/2019	1Z1A1V710391762270
54121	9/4/2019	03-40-0102-01-12	SLEEPWEAR	INTIMATES	1	9/4/2019	9.2749E+25
54121	9/4/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	9/4/2019	9.2749E+25
54123	9/4/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	9/4/2019	9.2749E+25
54124	9/4/2019	23-33-0201-00-00	GEAR	OUTERWEAR	1	9/4/2019	9.2749E+25
54125	9/4/2019	08-28-0201-00-00	FITNESS	MAT	1	9/4/2019	9.2749E+25
54126	9/4/2019	03-81-1701-00	SEASONAL	SEASONAL	2	9/4/2019	1Z1A1V71YW95206259
54127	9/4/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	9/4/2019	9.2749E+25
54128	9/4/2019	03-22-0110-11-00	DISC	DISC	1	9/4/2019	1Z1A1V710392045454
54128	9/4/2019	38-81-0001-00-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710392045454
54129	9/4/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/4/2019	9.2749E+25
54130	9/4/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	1	9/4/2019	1Z1A1V710392451845
54130	9/4/2019	38-81-0001-00-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710392451845
54131	9/4/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	9/4/2019	1Z1A1V710393029434
54131	9/4/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	9/4/2019	1Z1A1V710393029434
54131	9/4/2019	20-87-0001-00	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V710393029434
54131	9/4/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/4/2019	1Z1A1V710393029434
54132	9/4/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V710398536038
54132	9/4/2019	38-81-0001-00-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710398536038
54134	9/4/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/4/2019	1Z1A1V71YN97101302
54134	9/4/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	9/4/2019	1Z1A1V71YN97101302
54135	9/4/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710397110025
54135	9/4/2019	38-81-0001-00-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710397110025
54133	9/4/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V71YW90274220
54136	9/4/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	1	9/4/2019	1Z1A1V710194362218
54136	9/4/2019	01-21-1004-14-12	COSMETICS	MASKS	1	9/4/2019	1Z1A1V710194362218
54136	9/4/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710194362218
54137	9/4/2019	02-40-0402-00-00	DISC	DISC	1	9/4/2019	9.2749E+25
54138	9/4/2019	03-22-0107-01-12	FITNESS	APPAREL	1	9/4/2019	1Z1A1V710296274077
54140	9/4/2019	43-85-0001-01-00	BEDDING	SHEETS	1	9/4/2019	1Z1A1V71YW91594267
54139	9/4/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW97842460
54141	9/4/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	9/4/2019	9.2749E+25
54142	9/4/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	1	9/4/2019	9.2749E+25
54143	9/4/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V71YW95209443
54144	9/4/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/4/2019	9.2749E+25
54145	9/4/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/4/2019	9.2749E+25
54146	9/4/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	9/4/2019	1Z1A1V71YW91330327
54147	9/4/2019	01-21-4003-14-12	COSMETICS	MASKS	1	9/4/2019	1Z1A1V71YW93306314
54147	9/4/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW93306314
54148	9/4/2019	17-24-0111-11-00	FITNESS	LOWER BODY	1	9/4/2019	1Z1A1V71YW95947495
54148	9/4/2019	17-24-0112-01-00	FITNESS	LOWER BODY	1	9/4/2019	1Z1A1V71YW95947495
54150	9/4/2019	38-81-0001-00-00	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710397223127
54150	9/4/2019	03-32-0402-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V710397223127
54151	9/4/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	9/4/2019	1Z1A1V710397074511
54151	9/4/2019	01-25-0008	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V710397074511
54152	9/4/2019	02-63-0403-01-00	FITNESS	CYCLING	1	9/4/2019	1Z1A1V710397343131
54154	9/4/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	9/4/2019	1Z1A1V711290677553
54155	9/4/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	2	9/4/2019	1Z1A1V710292498360
54155	9/4/2019	03-22-0110-11-00	DISC	DISC	1	9/4/2019	1Z1A1V710292498360
54155	9/4/2019	23-82-1301-01-00	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V710292498360
54156	9/4/2019	03-81-0003-00	SEASONAL	SEASONAL	2	9/4/2019	1Z1A1V71YW96481352
54157	9/4/2019	04-12-0005-01	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW96270544
54157	9/4/2019	46-15-0001-01	SEASONAL	SEASONAL	2	9/4/2019	1Z1A1V71YW96270544
54157	9/4/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	9/4/2019	1Z1A1V71YW96270544
54157	9/4/2019	04-15-0103	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW96270544
54157	9/4/2019	11-11-0014-13	SEASONAL	SEASONAL	1	9/4/2019	1Z1A1V71YW96270544
54158	9/4/2019	08-28-0201-00-00	FITNESS	MAT	1	9/5/2019	9.2749E+25
54159	9/4/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54160	9/4/2019	11-11-0011-13	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54161	9/4/2019	01-21-1004-14-12	COSMETICS	MASKS	1	9/5/2019	HJ283111974US
54161	9/4/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	1	9/5/2019	HJ283111974US
54162	9/4/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	9/5/2019	1Z1A1V710192772047
54163	9/4/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	9/5/2019	1Z1A1V710198191280
54163	9/4/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	2	9/5/2019	1Z1A1V710198191280
54164	9/4/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/5/2019	1Z1A1V71YW91706421
54165	9/4/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/5/2019	1Z1A1V710395780270
54165	9/4/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	9/5/2019	1Z1A1V710395780270
54165	9/4/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	9/5/2019	1Z1A1V710395780270
54165	9/4/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/5/2019	1Z1A1V710395780270
54165	9/4/2019	13-82-0101-01-00	ESSENTIALS	BATH	1	9/5/2019	1Z1A1V710395780270
54166	9/4/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	9/5/2019	9.2749E+25
54167	9/4/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	1	9/5/2019	9.2749E+25
54168	9/4/2019	03-81-0004-00	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54168	9/4/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	1	9/5/2019	9.2749E+25
54168	9/4/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	9/5/2019	9.2749E+25
54169	9/4/2019	11-11-0011-13	SEASONAL	SEASONAL	3	9/5/2019	1Z1A1V711298671642
54170	9/4/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	9/5/2019	1Z1A1V71YW91813609
54171	9/4/2019	01-29-1303	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V71YW97476222
54171	9/4/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	9/5/2019	1Z1A1V71YW97476222
54171	9/4/2019	01-25-0008	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V71YW97476222
54173	9/4/2019	17-24-0111-11-00	FITNESS	LOWER BODY	1	9/5/2019	1Z1A1V710295678599
54174	9/4/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V71YW99457178
54174	9/4/2019	01-21-4001-14-12	COSMETICS	MASKS	1	9/5/2019	1Z1A1V71YW99457178
54172	9/4/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	2	9/5/2019	1Z1A1V716771496217
54175	9/4/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	9/5/2019	1Z1A1V710291978370
54177	9/4/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	9/5/2019	1Z1A1V710399531504
54178	9/4/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54176	9/4/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/5/2019	1Z1A1V710393514472
54176	9/4/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	9/5/2019	1Z1A1V710393514472
54179	9/4/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/5/2019	1Z1A1V71YW99749693
54180	9/4/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	9/5/2019	9.2749E+25
54181	9/4/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/5/2019	1Z1A1V71YW90322463
54181	9/4/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	1	9/5/2019	1Z1A1V71YW90322463
54182	9/4/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54183	9/4/2019	02-73-0002-01-00	ACCESSORIES	BELTS	1	9/5/2019	1Z1A1V71YW94829650
54183	9/4/2019	02-73-1301	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V71YW94829650
54184	9/5/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	3	9/5/2019	1Z1A1V71YW92765633
54184	9/5/2019	01-21-1013-14-12	COSMETICS	MASKS	1	9/5/2019	1Z1A1V71YW92765633
54184	9/5/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	9/5/2019	1Z1A1V71YW92765633
54184	9/5/2019	01-21-2009-14-12	COSMETICS	MASKS	1	9/5/2019	1Z1A1V71YW92765633
54185	9/5/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V716773319600
54185	9/5/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	9/5/2019	1Z1A1V716773319600
54186	9/5/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	9/5/2019	1Z1A1V710396080668
54187	9/5/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	5	9/5/2019	1Z1A1V710195696455
54188	9/5/2019	17-24-0113-01-00	FITNESS	LOWER BODY	1	9/5/2019	9.2749E+25
54189	9/5/2019	13-82-0101-01-00	ESSENTIALS	BATH	1	9/5/2019	1Z1A1V71YW92170418
54189	9/5/2019	04-82-0001-00-00	ESSENTIALS	BATH	1	9/5/2019	1Z1A1V71YW92170418
54189	9/5/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V71YW92170418
54190	9/5/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	1	9/5/2019	9.2749E+25
54190	9/5/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	9/5/2019	9.2749E+25
54191	9/5/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/5/2019	9.2749E+25
54191	9/5/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/5/2019	9.2749E+25
54191	9/5/2019	08-31-0201-00-00	ACCESSORIES	RINGS	1	9/5/2019	9.2749E+25
54192	9/5/2019	01-25-0008	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V71YW99890235
54193	9/5/2019	01-25-0004	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V71YW94771999
54194	9/5/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	9/5/2019	9.2749E+25
54195	9/5/2019	08-28-0201-00-00	FITNESS	MAT	1	9/6/2019	1z44rr376844726870
54197	9/5/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/5/2019	1Z1A1V710199193615
54198	9/5/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	9/5/2019	1Z1A1V71YW97846402
54196	9/5/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	9/5/2019	1Z1A1V710297774187
54199	9/5/2019	11-11-0011-13	SEASONAL	SEASONAL	7	9/5/2019	1Z1A1V71YW99009769
54200	9/5/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	9/5/2019	1Z1A1V71YW97691561
54201	9/5/2019	21-13-0102	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V710290061585
54201	9/5/2019	02-31-0103-01-00	ACCESSORIES	RINGS	1	9/5/2019	1Z1A1V710290061585
54201	9/5/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V710290061585
54201	9/5/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/5/2019	1Z1A1V710290061585
54201	9/5/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	9/5/2019	1Z1A1V710290061585
54202	9/5/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	9/5/2019	1Z1A1V71YW90402528
54202	9/5/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	1	9/5/2019	1Z1A1V71YW90402528
54202	9/5/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/5/2019	1Z1A1V71YW90402528
54203	9/5/2019	03-22-0101-01-00	FITNESS	APPAREL	1	9/5/2019	1Z1A1V71YW94954514
54203	9/5/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	9/5/2019	1Z1A1V71YW94954514
54204	9/5/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/5/2019	1Z1A1V71YW92725702
54205	9/5/2019	02-40-0001-00-00	SLEEPWEAR	INTIMATES	1	9/5/2019	9.2749E+25
54206	9/5/2019	02-31-0401-00-00	GEAR	OUTERWEAR	1	9/5/2019	1Z1A1V710391052091
54207	9/5/2019	08-31-0201-00-00	ACCESSORIES	RINGS	1	9/5/2019	9.2613E+25
54207	9/5/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	1	9/5/2019	9.2613E+25
54207	9/5/2019	03-81-0004-00	SEASONAL	SEASONAL	1	9/5/2019	9.2613E+25
54208	9/5/2019	03-24-0302-01-00	FITNESS	LOWER BODY	1	9/5/2019	1Z1A1V71YW93149682
54210	9/5/2019	03-22-0110-11-00	DISC	DISC	1	9/5/2019	1Z1A1V710398869321
54210	9/5/2019	38-81-0001-00-00	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V710398869321
54211	9/5/2019	40-33-0001-00-00	GEAR	OUTERWEAR	2	9/5/2019	1Z1A1V711297852716
54212	9/5/2019	21-13-0001	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54212	9/5/2019	21-13-0001	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54213	9/5/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54209	9/5/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54209	9/5/2019	11-11-0011-13	SEASONAL	SEASONAL	1	9/5/2019	9.2749E+25
54214	9/5/2019	03-22-0001-01-12	FITNESS	APPAREL	1	9/5/2019	1Z1A1V710392612144
54214	9/5/2019	38-81-0001-00-00	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V710392612144
54215	9/5/2019	02-73-0002-01-00	ACCESSORIES	BELTS	1	9/5/2019	1Z1A1V71YW94213734
54215	9/5/2019	03-32-0001-01-01	SEASONAL	SEASONAL	1	9/5/2019	1Z1A1V71YW94213734
54215	9/5/2019	02-31-0103-01-00	ACCESSORIES	RINGS	1	9/5/2019	1Z1A1V71YW94213734
54216	9/5/2019	03-81-0004-00	SEASONAL	SEASONAL	1	9/5/2019	9.2613E+25
54216	9/5/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	9/5/2019	9.2613E+25
54218	9/5/2019	08-31-0203-00-00	ACCESSORIES	RINGS	2	9/5/2019	9.2749E+25
