zipCode	state	Region	city
86031	Arizona	Southwest	Indian Wells
92210	California	West	Indian Wells
15701	Pennsylvania	Northeast	Indiana
46280	Indiana	Midwest	Indianapolis
46290	Indiana	Midwest	Indianapolis
46201	Indiana	Midwest	Indianapolis
46202	Indiana	Midwest	Indianapolis
46203	Indiana	Midwest	Indianapolis
46204	Indiana	Midwest	Indianapolis
46205	Indiana	Midwest	Indianapolis
46208	Indiana	Midwest	Indianapolis
46214	Indiana	Midwest	Indianapolis
46216	Indiana	Midwest	Indianapolis
46217	Indiana	Midwest	Indianapolis
46218	Indiana	Midwest	Indianapolis
46219	Indiana	Midwest	Indianapolis
46220	Indiana	Midwest	Indianapolis
46221	Indiana	Midwest	Indianapolis
46222	Indiana	Midwest	Indianapolis
46224	Indiana	Midwest	Indianapolis
46225	Indiana	Midwest	Indianapolis
46226	Indiana	Midwest	Indianapolis
46227	Indiana	Midwest	Indianapolis
46228	Indiana	Midwest	Indianapolis
46229	Indiana	Midwest	Indianapolis
46231	Indiana	Midwest	Indianapolis
46234	Indiana	Midwest	Indianapolis
46235	Indiana	Midwest	Indianapolis
46236	Indiana	Midwest	Indianapolis
46237	Indiana	Midwest	Indianapolis
46239	Indiana	Midwest	Indianapolis
46240	Indiana	Midwest	Indianapolis
46241	Indiana	Midwest	Indianapolis
46250	Indiana	Midwest	Indianapolis
46254	Indiana	Midwest	Indianapolis
46256	Indiana	Midwest	Indianapolis
46259	Indiana	Midwest	Indianapolis
46260	Indiana	Midwest	Indianapolis
46268	Indiana	Midwest	Indianapolis
46278	Indiana	Midwest	Indianapolis
50125	Iowa	Midwest	Indianola
61850	Illinois	Midwest	Indianola
38749	Mississippi	Southeast	Indianola
38751	Mississippi	Southeast	Indianola
69034	Nebraska	Midwest	Indianola
74442	Oklahoma	Southwest	Indianola
15051	Pennsylvania	Northeast	Indianola
98342	Washington	West	Indianola
34956	Florida	Southeast	Indiantown
92201	California	West	Indio
92203	California	West	Indio
25111	West Virginia	Southeast	Indore
61440	Illinois	Midwest	Industry
15052	Pennsylvania	Northeast	Industry
78944	Texas	Southwest	Industry
41224	Kentucky	Southeast	Inez
77968	Texas	Southwest	Inez
46048	Indiana	Midwest	Ingalls
67853	Kansas	Midwest	Ingalls
49848	Michigan	Midwest	Ingalls
60041	Illinois	Midwest	Ingleside
21644	Maryland	Northeast	Ingleside
78362	Texas	Southwest	Ingleside
90301	California	West	Inglewood
90302	California	West	Inglewood
90303	California	West	Inglewood
90304	California	West	Inglewood
90305	California	West	Inglewood
34449	Florida	Southeast	Inglis
59039	Montana	West	Ingomar
62434	Illinois	Midwest	Ingraham
78025	Texas	Southwest	Ingram
83245	Idaho	West	Inkom
48141	Michigan	Midwest	Inkster
58244	North Dakota	Midwest	Inkster
68954	Nebraska	Midwest	Inland
13360	New York	Northeast	Inlet
32461	Florida	Southeast	Inlet Beach
67546	Kansas	Midwest	Inman
68742	Nebraska	Midwest	Inman
29349	South Carolina	Southeast	Inman
70747	Louisiana	Southeast	Innis
74036	Oklahoma	Southwest	Inola
25112	West Virginia	Southeast	Institute
57750	South Dakota	Midwest	Interior
32148	Florida	Southeast	Interlachen
14847	New York	Northeast	Interlaken
49643	Michigan	Midwest	Interlochen
9180	Mexico	International	International
97252	Germany	International	International
662	Puerto Rico	Puerto Rico	International
67208	Kansas	Midwest	International
3845	New Hampshire	Northeast	Intervale
55076	Minnesota	Midwest	Inver Grove Heights
94937	California	West	Inverness
34450	Florida	Southeast	Inverness
34452	Florida	Southeast	Inverness
34453	Florida	Southeast	Inverness
38753	Mississippi	Southeast	Inverness
59530	Montana	West	Inverness
51240	Iowa	Midwest	Inwood
11096	New York	Northeast	Inwood
25428	West Virginia	Southeast	Inwood
93527	California	West	Inyokern
66749	Kansas	Midwest	Iola
77861	Texas	Southwest	Iola
54945	Wisconsin	Midwest	Iola
83427	Idaho	West	Iona
56141	Minnesota	Midwest	Iona
95640	California	West	Ione
97843	Oregon	West	Ione
99139	Washington	West	Ione
50645	Iowa	Midwest	Ionia
48846	Michigan	Midwest	Ionia
65335	Missouri	Midwest	Ionia
14475	New York	Northeast	Ionia
70543	Louisiana	Southeast	Iota
70647	Louisiana	Southeast	Iowa
52240	Iowa	Midwest	Iowa City
52242	Iowa	Midwest	Iowa City
52245	Iowa	Midwest	Iowa City
52246	Iowa	Midwest	Iowa City
50126	Iowa	Midwest	Iowa Falls
76367	Texas	Southwest	Iowa Park
61441	Illinois	Midwest	Ipava
1938	Massachusetts	Northeast	Ipswich
57451	South Dakota	Midwest	Ipswich
50127	Iowa	Midwest	Ira
79527	Texas	Southwest	Ira
79744	Texas	Southwest	Iraan
5845	Vermont	Northeast	Irasburg
76649	Texas	Southwest	Iredell
26376	West Virginia	Southeast	Ireland
57037	South Dakota	Midwest	Irene
76650	Texas	Southwest	Irene
51027	Iowa	Midwest	Ireton
54442	Wisconsin	Midwest	Irma
29063	South Carolina	Southeast	Irmo
55751	Minnesota	Midwest	Iron
54536	Wisconsin	Midwest	Iron Belt
39859	Georgia	Southeast	Iron City
38463	Tennessee	Southeast	Iron City
24448	Virginia	Southeast	Iron Gate
49801	Michigan	Midwest	Iron Mountain
53035	Wisconsin	Midwest	Iron Ridge
49935	Michigan	Midwest	Iron River
54847	Wisconsin	Midwest	Iron River
28080	North Carolina	Southeast	Iron Station
63648	Missouri	Midwest	Irondale
43932	Ohio	Midwest	Irondale
49644	Michigan	Midwest	Irons
97908	Oregon	West	Ironside
56455	Minnesota	Midwest	Ironton
63650	Missouri	Midwest	Ironton
45638	Ohio	Midwest	Ironton
49938	Michigan	Midwest	Ironwood
60945	Illinois	Midwest	Iroquois
57353	South Dakota	Midwest	Iroquois
97844	Oregon	West	Irrigon
92602	California	West	Irvine
92603	California	West	Irvine
92604	California	West	Irvine
92606	California	West	Irvine
92612	California	West	Irvine
92614	California	West	Irvine
92617	California	West	Irvine
92618	California	West	Irvine
92620	California	West	Irvine
40336	Kentucky	Southeast	Irvine
16329	Pennsylvania	Northeast	Irvine
62051	Illinois	Midwest	Irving
14081	New York	Northeast	Irving
75038	Texas	Southwest	Irving
75039	Texas	Southwest	Irving
75060	Texas	Southwest	Irving
75061	Texas	Southwest	Irving
75062	Texas	Southwest	Irving
75063	Texas	Southwest	Irving
36544	Alabama	Southeast	Irvington
62848	Illinois	Midwest	Irvington
40146	Kentucky	Southeast	Irvington
7111	New Jersey	Northeast	Irvington
10533	New York	Northeast	Irvington
22480	Virginia	Southeast	Irvington
16656	Pennsylvania	Northeast	Irvona
51446	Iowa	Midwest	Irwin
83428	Idaho	West	Irwin
43029	Ohio	Midwest	Irwin
15642	Pennsylvania	Northeast	Irwin
31042	Georgia	Southeast	Irwinton
24846	West Virginia	Southeast	Isaban
67065	Kansas	Midwest	Isabel
57633	South Dakota	Midwest	Isabel
55607	Minnesota	Midwest	Isabella
65676	Missouri	Midwest	Isabella
73747	Oklahoma	Southwest	Isabella
15447	Pennsylvania	Northeast	Isabella
55040	Minnesota	Midwest	Isanti
8830	New Jersey	Northeast	Iselin
49849	Michigan	Midwest	Ishpeming
33036	Florida	Southeast	Islamorada
42350	Kentucky	Southeast	Island
4747	Maine	Northeast	Island Falls
8732	New Jersey	Northeast	Island Heights
60042	Illinois	Midwest	Island Lake
83429	Idaho	West	Island Park
11558	New York	Northeast	Island Park
5846	Vermont	Northeast	Island Pond
11749	New York	Northeast	Islandia
29929	South Carolina	Southeast	Islandton
56342	Minnesota	Midwest	Isle
4645	Maine	Northeast	Isle Au Haut
5463	Vermont	Northeast	Isle La Motte
29451	South Carolina	Southeast	Isle Of Palms
4848	Maine	Northeast	Islesboro
4646	Maine	Northeast	Islesford
87022	New Mexico	Southwest	Isleta
95641	California	West	Isleton
11751	New York	Northeast	Islip
11752	New York	Northeast	Islip Terrace
59336	Montana	West	Ismay
38754	Mississippi	Southeast	Isola
41824	Kentucky	Southeast	Isom
41149	Kentucky	Southeast	Isonville
98027	Washington	West	Issaquah
98029	Washington	West	Issaquah
20645	Maryland	Northeast	Issue
76651	Texas	Southwest	Italy
60143	Illinois	Midwest	Itasca
76055	Texas	Southwest	Itasca
48847	Michigan	Midwest	Ithaca
68033	Nebraska	Midwest	Ithaca
14850	New York	Northeast	Ithaca
14853	New York	Northeast	Ithaca
24847	West Virginia	Southeast	Itmann
38941	Mississippi	Southeast	Itta Bena
62849	Illinois	Midwest	Iuka
38852	Mississippi	Southeast	Iuka
29655	South Carolina	Southeast	Iva
93235	California	West	Ivanhoe
56142	Minnesota	Midwest	Ivanhoe
28447	North Carolina	Southeast	Ivanhoe
75447	Texas	Southwest	Ivanhoe
24350	Virginia	Southeast	Ivanhoe
41642	Kentucky	Southeast	Ivel
61851	Illinois	Midwest	Ivesdale
84738	Utah	West	Ivins
23866	Virginia	Southeast	Ivor
6442	Connecticut	Northeast	Ivoryton
25113	West Virginia	Southeast	Ivydale
53036	Wisconsin	Midwest	Ixonia
36910	Alabama	Southeast	Jachin
36346	Alabama	Southeast	Jack
41825	Kentucky	Southeast	Jackhorn
4945	Maine	Northeast	Jackman
89825	Nevada	West	Jackpot
38347	Tennessee	Southeast	Jacks Creek
37757	Tennessee	Southeast	Jacksboro
76458	Texas	Southwest	Jacksboro
36545	Alabama	Southeast	Jackson
95642	California	West	Jackson
30233	Georgia	Southeast	Jackson
41339	Kentucky	Southeast	Jackson
70748	Louisiana	Southeast	Jackson
49201	Michigan	Midwest	Jackson
49202	Michigan	Midwest	Jackson
49203	Michigan	Midwest	Jackson
56143	Minnesota	Midwest	Jackson
63755	Missouri	Midwest	Jackson
39201	Mississippi	Southeast	Jackson
39202	Mississippi	Southeast	Jackson
39203	Mississippi	Southeast	Jackson
39204	Mississippi	Southeast	Jackson
39206	Mississippi	Southeast	Jackson
39209	Mississippi	Southeast	Jackson
39211	Mississippi	Southeast	Jackson
39212	Mississippi	Southeast	Jackson
39213	Mississippi	Southeast	Jackson
39216	Mississippi	Southeast	Jackson
39217	Mississippi	Southeast	Jackson
39269	Mississippi	Southeast	Jackson
59736	Montana	West	Jackson
27845	North Carolina	Southeast	Jackson
68743	Nebraska	Midwest	Jackson
3846	New Hampshire	Northeast	Jackson
8527	New Jersey	Northeast	Jackson
45640	Ohio	Midwest	Jackson
18825	Pennsylvania	Northeast	Jackson
29831	South Carolina	Southeast	Jackson
38301	Tennessee	Southeast	Jackson
38305	Tennessee	Southeast	Jackson
53037	Wisconsin	Midwest	Jackson
83001	Wyoming	West	Jackson
45334	Ohio	Midwest	Jackson Center
16133	Pennsylvania	Northeast	Jackson Center
11372	New York	Northeast	Jackson Heights
27281	North Carolina	Southeast	Jackson Springs
29452	South Carolina	Southeast	Jacksonboro
26377	West Virginia	Southeast	Jacksonburg
36861	Alabama	Southeast	Jacksons Gap
43030	Ohio	Midwest	Jacksontown
36265	Alabama	Southeast	Jacksonville
72076	Arkansas	Southeast	Jacksonville
32202	Florida	Southeast	Jacksonville
32204	Florida	Southeast	Jacksonville
32205	Florida	Southeast	Jacksonville
32206	Florida	Southeast	Jacksonville
32207	Florida	Southeast	Jacksonville
32208	Florida	Southeast	Jacksonville
32209	Florida	Southeast	Jacksonville
32210	Florida	Southeast	Jacksonville
32211	Florida	Southeast	Jacksonville
32212	Florida	Southeast	Jacksonville
32216	Florida	Southeast	Jacksonville
32217	Florida	Southeast	Jacksonville
32218	Florida	Southeast	Jacksonville
32219	Florida	Southeast	Jacksonville
32220	Florida	Southeast	Jacksonville
32221	Florida	Southeast	Jacksonville
32222	Florida	Southeast	Jacksonville
32223	Florida	Southeast	Jacksonville
32224	Florida	Southeast	Jacksonville
32225	Florida	Southeast	Jacksonville
32226	Florida	Southeast	Jacksonville
32227	Florida	Southeast	Jacksonville
32228	Florida	Southeast	Jacksonville
32234	Florida	Southeast	Jacksonville
32244	Florida	Southeast	Jacksonville
32246	Florida	Southeast	Jacksonville
32254	Florida	Southeast	Jacksonville
32256	Florida	Southeast	Jacksonville
32257	Florida	Southeast	Jacksonville
32258	Florida	Southeast	Jacksonville
32277	Florida	Southeast	Jacksonville
31544	Georgia	Southeast	Jacksonville
62650	Illinois	Midwest	Jacksonville
65260	Missouri	Midwest	Jacksonville
28540	North Carolina	Southeast	Jacksonville
28546	North Carolina	Southeast	Jacksonville
14854	New York	Northeast	Jacksonville
45740	Ohio	Midwest	Jacksonville
97530	Oregon	West	Jacksonville
75766	Texas	Southwest	Jacksonville
5342	Vermont	Northeast	Jacksonville
32250	Florida	Southeast	Jacksonville Beach
62950	Illinois	Midwest	Jacob
15448	Pennsylvania	Northeast	Jacobs Creek
43933	Ohio	Midwest	Jacobsburg
55752	Minnesota	Midwest	Jacobson
91934	California	West	Jacumba
65501	Missouri	Midwest	Jadwin
3452	New Hampshire	Northeast	Jaffrey
39861	Georgia	Southeast	Jakin
88252	New Mexico	Southwest	Jal
50128	Iowa	Midwest	Jamaica
11424	New York	Northeast	Jamaica
11425	New York	Northeast	Jamaica
11430	New York	Northeast	Jamaica
11432	New York	Northeast	Jamaica
11433	New York	Northeast	Jamaica
11434	New York	Northeast	Jamaica
11435	New York	Northeast	Jamaica
11436	New York	Northeast	Jamaica
11451	New York	Northeast	Jamaica
23079	Virginia	Southeast	Jamaica
5343	Vermont	Northeast	Jamaica
2130	Massachusetts	Northeast	Jamaica Plain
16734	Pennsylvania	Northeast	James City
16657	Pennsylvania	Northeast	James Creek
64647	Missouri	Midwest	Jameson
64648	Missouri	Midwest	Jamesport
11947	New York	Northeast	Jamesport
95327	California	West	Jamestown
80455	Colorado	West	Jamestown
46147	Indiana	Midwest	Jamestown
66948	Kansas	Midwest	Jamestown
42629	Kentucky	Southeast	Jamestown
71045	Louisiana	Southeast	Jamestown
65046	Missouri	Midwest	Jamestown
27282	North Carolina	Southeast	Jamestown
58401	North Dakota	Midwest	Jamestown
58402	North Dakota	Midwest	Jamestown
58405	North Dakota	Midwest	Jamestown
87347	New Mexico	Southwest	Jamestown
14701	New York	Northeast	Jamestown
45335	Ohio	Midwest	Jamestown
16134	Pennsylvania	Northeast	Jamestown
2835	Rhode Island	Northeast	Jamestown
29453	South Carolina	Southeast	Jamestown
38556	Tennessee	Southeast	Jamestown
27846	North Carolina	Southeast	Jamesville
13078	New York	Northeast	Jamesville
23398	Virginia	Southeast	Jamesville
97909	Oregon	West	Jamieson
18929	Pennsylvania	Northeast	Jamison
91935	California	West	Jamul
26378	West Virginia	Southeast	Jane Lew
96114	California	West	Janesville
50647	Iowa	Midwest	Janesville
56048	Minnesota	Midwest	Janesville
53545	Wisconsin	Midwest	Janesville
53546	Wisconsin	Midwest	Janesville
53548	Wisconsin	Midwest	Janesville
68377	Nebraska	Midwest	Jansen
87023	New Mexico	Southwest	Jarales
89826	Nevada	West	Jarbidge
81138	Colorado	West	Jaroso
23867	Virginia	Southeast	Jarratt
70749	Louisiana	Southeast	Jarreau
76537	Texas	Southwest	Jarrell
21084	Maryland	Northeast	Jarrettsville
27947	North Carolina	Southeast	Jarvisburg
47438	Indiana	Midwest	Jasonville
35501	Alabama	Southeast	Jasper
35503	Alabama	Southeast	Jasper
35504	Alabama	Southeast	Jasper
72641	Arkansas	Southeast	Jasper
32052	Florida	Southeast	Jasper
30143	Georgia	Southeast	Jasper
47546	Indiana	Midwest	Jasper
49248	Michigan	Midwest	Jasper
56144	Minnesota	Midwest	Jasper
64755	Missouri	Midwest	Jasper
14855	New York	Northeast	Jasper
45642	Ohio	Midwest	Jasper
37347	Tennessee	Southeast	Jasper
75951	Texas	Southwest	Jasper
57452	South Dakota	Midwest	Java
24565	Virginia	Southeast	Java
14082	New York	Northeast	Java Center
32565	Florida	Southeast	Jay
4239	Maine	Northeast	Jay
12941	New York	Northeast	Jay
74346	Oklahoma	Southwest	Jay
82219	Wyoming	West	Jay Em
39641	Mississippi	Southeast	Jayess
79528	Texas	Southwest	Jayton
99505	Alaska	West	Jber
99506	Alaska	West	Jber
96853	Hawaii	West	Jbphh
96860	Hawaii	West	Jbphh
78234	Texas	Southwest	Jbsa Ft Sam Houston
78236	Texas	Southwest	Jbsa Lackland
78150	Texas	Southwest	Jbsa Randolph
89019	Nevada	West	Jean
89026	Nevada	West	Jean
70544	Louisiana	Southeast	Jeanerette
15644	Pennsylvania	Northeast	Jeannette
48032	Michigan	Midwest	Jeddo
41751	Kentucky	Southeast	Jeff
56145	Minnesota	Midwest	Jeffers
72079	Arkansas	Southeast	Jefferson
80456	Colorado	West	Jefferson
30549	Georgia	Southeast	Jefferson
50129	Iowa	Midwest	Jefferson
1522	Massachusetts	Northeast	Jefferson
21755	Maryland	Northeast	Jefferson
4348	Maine	Northeast	Jefferson
28640	North Carolina	Southeast	Jefferson
3583	New Hampshire	Northeast	Jefferson
12093	New York	Northeast	Jefferson
44047	Ohio	Midwest	Jefferson
97352	Oregon	West	Jefferson
15344	Pennsylvania	Northeast	Jefferson
29718	South Carolina	Southeast	Jefferson
57038	South Dakota	Midwest	Jefferson
75657	Texas	Southwest	Jefferson
53549	Wisconsin	Midwest	Jefferson
65101	Missouri	Midwest	Jefferson City
65109	Missouri	Midwest	Jefferson City
59638	Montana	West	Jefferson City
37760	Tennessee	Southeast	Jefferson City
10535	New York	Northeast	Jefferson Valley
22724	Virginia	Southeast	Jeffersonton
31044	Georgia	Southeast	Jeffersonville
47130	Indiana	Midwest	Jeffersonville
40337	Kentucky	Southeast	Jeffersonville
12748	New York	Northeast	Jeffersonville
43128	Ohio	Midwest	Jeffersonville
5464	Vermont	Northeast	Jeffersonville
25114	West Virginia	Southeast	Jeffrey
31527	Georgia	Southeast	Jekyll Island
37762	Tennessee	Southeast	Jellico
82063	Wyoming	West	Jelm
87024	New Mexico	Southwest	Jemez Pueblo
87025	New Mexico	Southwest	Jemez Springs
35085	Alabama	Southeast	Jemison
71342	Louisiana	Southeast	Jena
45841	Ohio	Midwest	Jenera
49428	Michigan	Midwest	Jenison
24848	West Virginia	Southeast	Jenkinjones
41537	Kentucky	Southeast	Jenkins
56456	Minnesota	Midwest	Jenkins
30234	Georgia	Southeast	Jenkinsburg
29065	South Carolina	Southeast	Jenkinsville
19046	Pennsylvania	Northeast	Jenkintown
74037	Oklahoma	Southwest	Jenks
95450	California	West	Jenner
15546	Pennsylvania	Northeast	Jenners
15547	Pennsylvania	Northeast	Jennerstown
32053	Florida	Southeast	Jennings
67643	Kansas	Midwest	Jennings
70546	Louisiana	Southeast	Jennings
74038	Oklahoma	Southwest	Jennings
84035	Utah	West	Jensen
34957	Florida	Southeast	Jensen Beach
41826	Kentucky	Southeast	Jeremiah
11753	New York	Northeast	Jericho
5465	Vermont	Northeast	Jericho
64756	Missouri	Midwest	Jerico Springs
18433	Pennsylvania	Northeast	Jermyn
76459	Texas	Southwest	Jermyn
86331	Arizona	Southwest	Jerome
83338	Idaho	West	Jerome
49249	Michigan	Midwest	Jerome
65529	Missouri	Midwest	Jerome
15937	Pennsylvania	Northeast	Jerome
44840	Ohio	Midwest	Jeromesville
43437	Ohio	Midwest	Jerry City
71651	Arkansas	Southeast	Jersey
7302	New Jersey	Northeast	Jersey City
7304	New Jersey	Northeast	Jersey City
7305	New Jersey	Northeast	Jersey City
7306	New Jersey	Northeast	Jersey City
7307	New Jersey	Northeast	Jersey City
7310	New Jersey	Northeast	Jersey City
7311	New Jersey	Northeast	Jersey City
17739	Pennsylvania	Northeast	Jersey Mills
17740	Pennsylvania	Northeast	Jersey Shore
62052	Illinois	Midwest	Jerseyville
72080	Arkansas	Southeast	Jerusalem
43747	Ohio	Midwest	Jerusalem
24849	West Virginia	Southeast	Jesse
58452	North Dakota	Midwest	Jessie
71949	Arkansas	Southeast	Jessieville
20794	Maryland	Northeast	Jessup
18434	Pennsylvania	Northeast	Jessup
31545	Georgia	Southeast	Jesup
31546	Georgia	Southeast	Jesup
50648	Iowa	Midwest	Jesup
73749	Oklahoma	Southwest	Jet
23083	Virginia	Southeast	Jetersville
67854	Kansas	Midwest	Jetmore
31045	Georgia	Southeast	Jewell
50130	Iowa	Midwest	Jewell
66949	Kansas	Midwest	Jewell
24622	Virginia	Southeast	Jewell Ridge
62436	Illinois	Midwest	Jewett
12444	New York	Northeast	Jewett
43986	Ohio	Midwest	Jewett
75846	Texas	Southwest	Jewett
6351	Connecticut	Northeast	Jewett City
54748	Wisconsin	Midwest	Jim Falls
18229	Pennsylvania	Northeast	Jim Thorpe
29351	South Carolina	Southeast	Joanna
75954	Texas	Southwest	Joaquin
8041	New Jersey	Northeast	Jobstown
37080	Tennessee	Southeast	Joelton
80822	Colorado	West	Joes
15053	Pennsylvania	Northeast	Joffre
93528	California	West	Johannesburg
49751	Michigan	Midwest	Johannesburg
97845	Oregon	West	John Day
29455	South Carolina	Southeast	Johns Island
12843	New York	Northeast	Johnsburg
67855	Kansas	Midwest	Johnson
68378	Nebraska	Midwest	Johnson
10933	New York	Northeast	Johnson
5656	Vermont	Northeast	Johnson
13790	New York	Northeast	Johnson City
37601	Tennessee	Southeast	Johnson City
37604	Tennessee	Southeast	Johnson City
37614	Tennessee	Southeast	Johnson City
37615	Tennessee	Southeast	Johnson City
78636	Texas	Southwest	Johnson City
53038	Wisconsin	Midwest	Johnson Creek
7846	New Jersey	Northeast	Johnsonburg
15845	Pennsylvania	Northeast	Johnsonburg
62850	Illinois	Midwest	Johnsonville
12094	New York	Northeast	Johnsonville
29555	South Carolina	Southeast	Johnsonville
50131	Iowa	Midwest	Johnston
2919	Rhode Island	Northeast	Johnston
29832	South Carolina	Southeast	Johnston
62951	Illinois	Midwest	Johnston City
80534	Colorado	West	Johnstown
69214	Nebraska	Midwest	Johnstown
12095	New York	Northeast	Johnstown
