Date	Item_ID	Dept	Class	Unit_Sold	$_Sold	Total_Cost
8/5/2019	03-26-0001-01-00	FITNESS	WEIGHTS	1	59	20.98999977
8/5/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	20	4
8/5/2019	03-32-0402-00-00	GEAR	OUTERWEAR	3	177	39.71999931
8/5/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	129	40.16999817
8/5/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
8/5/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	1	25	7.349999905
8/5/2019	03-51-0001-01-00	FITNESS	APPAREL	2	138	36
8/5/2019	03-52-1301-01-00	ELECTRO	COMPLETE KIT	1	140	43.25999832
8/5/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	25	4.75
8/5/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	2	198	48
8/5/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	3	57	18
8/5/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	3	27	9
8/5/2019	04-13-1101-03-00	GEAR	SOCKS	2	72	23.60000038
8/5/2019	04-82-0001-00-12	ESSENTIALS	BATH	2	138	62.5
8/5/2019	06-81-1701-00-00	ESSENTIALS	BODY CARE	1	11	2.799999952
8/5/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	1	19	9.5
8/5/2019	08-28-0201-00-00	FITNESS	MAT	7	315	76.64999866
8/5/2019	08-31-0201-00-00	ACCESSORIES	RINGS	3	69	20.25
8/5/2019	08-31-0202-00-00	ACCESSORIES	RINGS	4	72	9.479999542
8/5/2019	08-31-0203-00-00	ACCESSORIES	RINGS	6	120	36
8/5/2019	08-34-0201-00-00	GEAR	OUTERWEAR	1	25	7.440000057
8/5/2019	08-34-0202-00-00	GEAR	OUTERWEAR	1	25	7.800000191
8/5/2019	08-34-0204-00-00	GEAR	OUTERWEAR	3	108	49.73999977
8/5/2019	08-34-0206-01-00	GEAR	OUTERWEAR	2	230	84.16000366
8/5/2019	08-34-0209-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/5/2019	08-34-0210-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/5/2019	08-34-0211-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/5/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	2	58	25
8/5/2019	13-31-0101-01	ACCESSORIES	RINGS	4	80	28.47999954
8/5/2019	13-31-0101-02	ACCESSORIES	RINGS	1	20	7.119999886
8/5/2019	13-31-0101-03	ACCESSORIES	RINGS	1	20	7.119999886
8/5/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	1	19	6
8/5/2019	13-82-0101-01-00	ESSENTIALS	BATH	6	104	53.28000069
8/5/2019	17-24-0107-01-00	FITNESS	LOWER BODY	3	75	11.51999974
8/5/2019	17-24-0108-11-00	FITNESS	LOWER BODY	1	22	5.25
8/5/2019	17-24-0111-11-00	FITNESS	LOWER BODY	1	30	7.800000191
8/5/2019	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
8/5/2019	17-26-0002-01-00	FITNESS	WEIGHTS	1	32	12.56999969
8/5/2019	20-87-0001-00	ESSENTIALS	BATH	1	5	1.440000057
8/5/2019	22-82-1301-00-12	ESSENTIALS	BATH	4	180	63.72000122
8/5/2019	23-33-0201-00-00	GEAR	OUTERWEAR	3	48	20.25
8/5/2019	23-82-0101-01-00	ESSENTIALS	BATH	3	126	37.14000034
8/5/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	21	7.429999828
8/5/2019	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8/5/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	2	16	7.415999889
8/5/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	1	49	18.37999916
8/5/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	6	270	97.91999817
8/5/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8/5/2019	40-33-0001-00-00	GEAR	OUTERWEAR	8	792	287.7600098
8/5/2019	40-74-0001-01-00	ELECTRO	AUDIO	2	58	21.54000092
8/5/2019	42-74-0004-00-00	ACCESSORIES	IMPULSE	1	35	15
8/6/2019	01-21-1001-14-12	COSMETICS	MASKS	1	55	17.64999962
8/6/2019	01-21-1004-14-12	COSMETICS	MASKS	3	177	60.89999771
8/6/2019	01-21-1005-14-12	COSMETICS	MASKS	1	59	22.64999962
8/6/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/6/2019	01-21-2002-14-12	COSMETICS	MASKS	1	85	30.01000023
8/6/2019	01-21-2012-14-12	COSMETICS	MASKS	1	75	16.20000076
8/6/2019	01-21-4002-14-12	COSMETICS	MASKS	1	57	19.93000031
8/6/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	2	148.9900017	55
8/6/2019	01-28-1301-03-12	FITNESS	MAT	2	21	14.34000015
8/6/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	1	5	0.25
8/6/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	1	32	5.5
8/6/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	1	15	2.099999905
8/6/2019	01-31-0103-01-00	ACCESSORIES	RINGS	1	25	4.5
8/6/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	29	6.199999809
8/6/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	3	75	19.71000051
8/6/2019	01-31-0107-01-12	GEAR	OUTERWEAR	2	138	40.11999893
8/6/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	1	22	5.25
8/6/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	5	110	31.74999952
8/6/2019	01-32-0101-01	GEAR	OUTERWEAR	4	39.95999908	15.19999981
8/6/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	2	50	10.80000019
8/6/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	2	24.98999977	6.400000095
8/6/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	1	19	4.300000191
8/6/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	14	2.75
8/6/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	6	13.97999954	10.5
8/6/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	22	2.049999952
8/6/2019	02-40-0001	SLEEPWEAR	INTIMATES	3	57	13.5
8/6/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	2	34	5.980000019
8/6/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	2	40	5.900000095
8/6/2019	02-63-0403-01-12	FITNESS	CYCLING	1	695	257.5
8/6/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	7	376.970005	84
8/6/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	109	33.15000153
8/6/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	29	5.599999905
8/6/2019	02-73-0001-01-00	ACCESSORIES	BELTS	2	78	21.70000076
8/6/2019	02-73-0002-01-00	ACCESSORIES	BELTS	1	45	11
8/6/2019	02-74-0402-01-00	ACCESSORIES	IMPULSE	1	19	7
8/6/2019	02-74-0405-01	ACCESSORIES	IMPULSE	5	95	21.74999952
8/6/2019	03-22-0003-01-03	FITNESS	APPAREL	10	1190	375
8/6/2019	03-22-0004	DISC	DISC	3	219.9900017	66
8/6/2019	03-22-0103-01-12	FITNESS	APPAREL	1	0	24.15999985
8/6/2019	03-22-0105-01-02	FITNESS	APPAREL	1	29.98999977	18
8/6/2019	03-22-0108-01-12	FITNESS	APPAREL	1	50	15.10000038
8/6/2019	03-22-0110-01-00	FITNESS	APPAREL	10	1250	480
8/6/2019	03-22-0110-11-00	DISC	DISC	4	359.9599915	192
8/6/2019	03-24-0108-01-00	FITNESS	LOWER BODY	1	15	3.400000095
8/6/2019	03-25-0001-01-00	COSMETICS	MASKS	1	79	18
8/6/2019	03-26-0001-01-00	FITNESS	WEIGHTS	1	59	20.98999977
8/6/2019	03-27-0301-01-00	FITNESS	LOWER BODY	1	50	14.98999977
8/6/2019	03-32-0402-00-00	GEAR	OUTERWEAR	1	39.99000168	13.23999977
8/6/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	129	40.16999817
8/6/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	3	75	22.04999971
8/6/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	3	66	9.600000143
8/6/2019	03-72-0502-01	ACCESSORIES	IMPULSE	1	9.989999771	6.75
8/6/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	3	297	72
8/6/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	19	6
8/6/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	1	9	3
8/6/2019	04-13-1101-03-00	GEAR	SOCKS	1	36	11.80000019
8/6/2019	04-15-0105-01-00	GEAR	TOPS	1	12	2.779999971
8/6/2019	04-31-0102-01-00	AUTOMOTIVE	RINGS	1	9.989999771	7.369999886
8/6/2019	04-82-0001-00-00	ESSENTIALS	BATH	2	64	22.39999962
8/6/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	1	19	9.5
8/6/2019	08-28-0201-00-00	FITNESS	MAT	4	135.9799995	43.79999924
8/6/2019	08-31-0202-00-00	ACCESSORIES	RINGS	2	18	4.739999771
8/6/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	20	6
8/6/2019	08-34-0210-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/6/2019	08-34-0211-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/6/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	2	58	25
8/6/2019	13-31-0101-01	ACCESSORIES	RINGS	1	20	7.119999886
8/6/2019	13-82-0101-01-00	ESSENTIALS	BATH	5	130	44.40000057
8/6/2019	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
8/6/2019	22-82-1301-00-12	ESSENTIALS	BATH	3	135	47.79000092
8/6/2019	23-33-0201-00-00	GEAR	OUTERWEAR	3	48	20.25
8/6/2019	23-82-0101-01-00	ESSENTIALS	BATH	1	42	12.38000011
8/6/2019	23-82-1301-01-00	ESSENTIALS	BATH	1	16	4.880000114
8/6/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	2	198	74.83999634
8/6/2019	40-24-0001-01-00	FITNESS	LOWER BODY	2	70	17.94000053
8/6/2019	40-33-0001-00-00	GEAR	OUTERWEAR	3	297	107.9100037
8/6/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	2	198	74.83999634
8/6/2019	42-74-0003-00-00	ACCESSORIES	IMPULSE	1	35	12
8/6/2019	43-85-0001-01-00	BEDDING	SHEETS	1	189	92
8/6/2019	44-12-0001-06-09	GEAR	TOPS	1	69	30
8/6/2019	44-12-0001-06-10	GEAR	TOPS	1	69	30
8/7/2019	01-21-1001-14-12	COSMETICS	MASKS	2	110	35.29999924
8/7/2019	01-21-1003-14-12	COSMETICS	MASKS	1	55	13.89999962
8/7/2019	01-21-1004-14-12	COSMETICS	MASKS	3	177	60.89999771
8/7/2019	01-21-1006-15-12	COSMETICS	MASKS	1	55	21.22999954
8/7/2019	01-21-1007-15-12	COSMETICS	MASKS	2	110	42.52000046
8/7/2019	01-21-1011-14-12	COSMETICS	MASKS	1	50	13.89999962
8/7/2019	01-21-1012-14-12	COSMETICS	MASKS	1	65	11.72000027
8/7/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/7/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/7/2019	01-21-2003-15-12	COSMETICS	MASKS	1	85	24.68000031
8/7/2019	01-21-2006-14-12	COSMETICS	MASKS	1	79	27.17000008
8/7/2019	01-21-2008-14-12	COSMETICS	MASKS	1	75	17.14999962
8/7/2019	01-21-2011-14-12	COSMETICS	MASKS	1	99.98999786	42.16999817
8/7/2019	01-21-2012-14-12	COSMETICS	MASKS	1	75	16.20000076
8/7/2019	01-21-3001-14-12	COSMETICS	MASKS	2	77.98000336	35.29999924
8/7/2019	01-21-3004-14-12	COSMETICS	MASKS	5	244.9500084	115.7499981
8/7/2019	01-21-3005-14-12	COSMETICS	MASKS	1	73	14.25
8/7/2019	01-21-4001-14-12	COSMETICS	MASKS	2	110	32.79999924
8/7/2019	01-21-4002-14-12	COSMETICS	MASKS	1	57	19.93000031
8/7/2019	01-21-4003-14-12	COSMETICS	MASKS	2	118	37.5
8/7/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	20	999.8000336	550
8/7/2019	01-23-0101-01-00	DISC	DISC	14	97.8599968	66.5
8/7/2019	01-23-0102-01-00	DISC	DISC	14	97.8599968	68.60000134
8/7/2019	01-23-0103-01-00	FITNESS	FOOTWEAR	9	89.90999794	59.93999863
8/7/2019	01-23-0104-01-00	FITNESS	FOOTWEAR	12	119.8799973	79.91999817
8/7/2019	01-24-0304-01-00	DISC	DISC	1	6.989999771	4.46999979
8/7/2019	01-27-0302-01-12	FITNESS	LOWER BODY	1	74	20.79999924
8/7/2019	01-28-1301-03-12	FITNESS	MAT	7	147	50.19000053
8/7/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	2	64	11
8/7/2019	01-29-1302-01-00	DISC	DISC	3	29.96999931	11.25
8/7/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	4	23.95999908	8.399999619
8/7/2019	01-29-1305-01-00	FITNESS	ACCESSORIES	7	104.9299984	90.2300024
8/7/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	14	279.8599968	111.1600008
8/7/2019	01-31-0103-01-00	ACCESSORIES	RINGS	1	25	4.5
8/7/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	29	6.199999809
8/7/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	6	89.93999863	39.59999943
8/7/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	2	50	13.14000034
8/7/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	4	88	21
8/7/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	9	198	57.14999914
8/7/2019	01-32-0101-01	GEAR	OUTERWEAR	32	319.6799927	121.5999985
8/7/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	25	5.400000095
8/7/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	27	224.739994	86.40000129
8/7/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	13	116.869997	55.90000248
8/7/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	11	98.88999748	43.78000021
8/7/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	2	28	5.5
8/7/2019	02-24-0101-01-00	FITNESS	LOWER BODY	5	94.94999886	50
8/7/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	72	419.3999863	126
8/7/2019	02-31-0103-01-00	ACCESSORIES	RINGS	74	739.2599831	218.3000035
8/7/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
8/7/2019	02-40-0001	SLEEPWEAR	INTIMATES	5	95	22.5
8/7/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	2	34	5.980000019
8/7/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	50	499.4999886	147.5000024
8/7/2019	02-40-0402-00-00	DISC	DISC	10	109.8999977	37.5
8/7/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	20	199.7999954	75
8/7/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	17	1189.829964	365.6700039
8/7/2019	02-54-1401-01-00	ELECTRO	ELECTRO ACCESSORIES	1	29	4.650000095
8/7/2019	02-62-0401-01-12	FITNESS	CYCLING	4	327.9699936	151.3600006
8/7/2019	02-63-0402-01-12	FITNESS	CYCLING	3	255	72
8/7/2019	02-63-0403-01-00	FITNESS	CYCLING	8	3159.919922	1376
8/7/2019	02-63-1301-01-00	FITNESS	CYCLING	4	140	25.60000038
8/7/2019	02-63-1402-01-00	FITNESS	CYCLING	1	0	32.40000153
8/7/2019	02-63-1403-01-00	FITNESS	CYCLING	3	297	97.20000458
8/7/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	29	1182.730045	348
8/7/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	41	2049.590069	776.9500313
8/7/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	3	327	99.45000458
8/7/2019	02-71-1404-01-00	BEDDING	SHEETS	13	168.869997	59.79999876
8/7/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	3	87	16.79999971
8/7/2019	02-73-0001-01-00	ACCESSORIES	BELTS	4	156	43.40000153
8/7/2019	02-73-0002-01-00	ACCESSORIES	BELTS	2	90	22
8/7/2019	02-73-1302-01-00	ACCESSORIES	BELTS	19	75.81000018	26.59999955
8/7/2019	02-73-1401-01-12	ACCESSORIES	BELTS	2	52	12
8/7/2019	02-73-1402-01-12	ACCESSORIES	BELTS	3	180	50.39999771
8/7/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	3	24	4.5
8/7/2019	02-74-0402-01-00	ACCESSORIES	IMPULSE	2	38	14
8/7/2019	02-74-0405-01	ACCESSORIES	IMPULSE	3	57	13.04999971
8/7/2019	02-74-1201-00-00	DISC	DISC	12	155.8799973	66
8/7/2019	02-74-1301-01-00	DISC	DISC	5	49.94999886	41.25
8/7/2019	02-74-1302-01-13	ACCESSORIES	IMPULSE	7	245	56.70000267
8/7/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	2	100	24
8/7/2019	02-74-1701-01-00	DISC	DISC	3	32.96999931	18.75
8/7/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	6	162	32.09999943
8/7/2019	03-22-0001-01-12	FITNESS	APPAREL	1	99	30.63999939
8/7/2019	03-22-0002-01-12	FITNESS	LOWER BODY	1	99	30.63999939
8/7/2019	03-22-0003-01-03	FITNESS	APPAREL	12	1428	450
8/7/2019	03-22-0004	DISC	DISC	12	634.8900185	264
8/7/2019	03-22-0101-01-00	FITNESS	APPAREL	1	99	30
8/7/2019	03-22-0103-01-12	FITNESS	APPAREL	7	349.9300117	169.1199989
8/7/2019	03-22-0105-01-02	FITNESS	APPAREL	69	2069.309984	1242
8/7/2019	03-22-0106-01-00	DISC	DISC	25	1474.750042	1087.5
8/7/2019	03-22-0107-01-12	FITNESS	APPAREL	2	100	27.70000076
8/7/2019	03-22-0110-01-00	FITNESS	APPAREL	1	0	48
8/7/2019	03-22-0110-11-00	DISC	DISC	73	6337.269844	3504
8/7/2019	03-24-0107-01-00	FITNESS	APPAREL	18	539.8199959	351
8/7/2019	03-24-0108-01-00	FITNESS	LOWER BODY	11	76.88999748	37.40000105
8/7/2019	03-24-0301-00-12	FITNESS	LOWER BODY	9	206.9099979	97.20000172
8/7/2019	03-24-0302-01-00	FITNESS	LOWER BODY	1	24	10.5
8/7/2019	03-25-0001-01-00	COSMETICS	MASKS	12	539.8800201	216
8/7/2019	03-25-0002-01-00	FITNESS	LOWER BODY	8	319.9200134	129.6000061
8/7/2019	03-25-0003-01-00	COSMETICS	MASKS	2	89.98000336	36
8/7/2019	03-26-0002-00-00	DISC	DISC	6	167.9399986	126
8/7/2019	03-26-0003-00-00	DISC	DISC	16	511.8399963	384
8/7/2019	03-27-0301-01-00	FITNESS	LOWER BODY	2	100	29.97999954
8/7/2019	03-31-0102-01-00	ACCESSORIES	RINGS	2	40	8
8/7/2019	03-32-0402-00-00	GEAR	OUTERWEAR	23	919.7700386	304.5199947
8/7/2019	03-33-1303-00-00	GEAR	OUTERWEAR	3	387	120.5099945
8/7/2019	03-35-0101-07-00	FITNESS	WEIGHTS	16	543.8400269	240
8/7/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	2	50	14.69999981
8/7/2019	03-40-1302-00-00	DISC	DISC	3	101.970005	40.5
8/7/2019	03-52-1301-01-00	ELECTRO	COMPLETE KIT	1	140	43.25999832
8/7/2019	03-64-0001	FITNESS	CYCLING	1	299.9899902	135
8/7/2019	03-64-0002-01-00	DISC	DISC	2	599.9799805	553
8/7/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	22	3.200000048
8/7/2019	03-72-0502-01	ACCESSORIES	IMPULSE	114	1138.859974	769.5
8/7/2019	03-74-0001-01-00	ELECTRO	AUDIO	15	134.8499966	105
8/7/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	25	4.75
8/7/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	2	198	48
8/7/2019	03-74-0004-01-00	ACCESSORIES	IMPULSE	1	49	18
8/7/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	2	26	3.700000048
8/7/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	2	38	12
8/7/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	7	69.9299984	30.80000067
8/7/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	4	36	12
8/7/2019	04-13-1101-03-00	GEAR	SOCKS	1	36	11.80000019
8/7/2019	04-15-0105-01-00	GEAR	TOPS	16	127.8399963	44.47999954
8/7/2019	04-31-0102-01-00	AUTOMOTIVE	RINGS	21	209.7899952	154.7699976
8/7/2019	04-82-0001-00-00	ESSENTIALS	BATH	1	32	11.19999981
8/7/2019	04-82-0001-00-12	ESSENTIALS	BATH	1	69	31.25
8/7/2019	06-81-1701-00-00	ESSENTIALS	BODY CARE	4	44	11.19999981
8/7/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	3	96	38.40000057
8/7/2019	08-28-0201-00-00	FITNESS	MAT	34	803.6699924	372.2999935
8/7/2019	08-31-0201-00-00	ACCESSORIES	RINGS	7	76.9299984	47.25
8/7/2019	08-31-0202-00-00	ACCESSORIES	RINGS	14	125.8599968	33.1799984
8/7/2019	08-31-0203-00-00	ACCESSORIES	RINGS	40	409.6099911	240
8/7/2019	08-34-0201-00-00	GEAR	OUTERWEAR	3	75	22.32000017
8/7/2019	08-34-0202-00-00	GEAR	OUTERWEAR	16	239.8399963	124.8000031
8/7/2019	08-34-0203-00-00	GEAR	OUTERWEAR	1	0	6.159999847
8/7/2019	08-34-0206-01-00	GEAR	OUTERWEAR	1	115	42.08000183
8/7/2019	08-34-0210-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/7/2019	08-34-0211-00-00	GEAR	OUTERWEAR	3	50	34.43999863
8/7/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	7	203	87.5
8/7/2019	13-31-0101-01	ACCESSORIES	RINGS	3	60	21.35999966
8/7/2019	13-31-0101-04	ACCESSORIES	RINGS	1	20	7.119999886
8/7/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	1	19	6
8/7/2019	13-82-0101-01-00	ESSENTIALS	BATH	3	78	26.64000034
8/7/2019	14-63-1401-01-00	FITNESS	CYCLING	9	179.9099979	139.5
8/7/2019	17-24-0103-01-00	FITNESS	LOWER BODY	6	128.9499989	75.60000229
8/7/2019	17-24-0107-01-00	FITNESS	LOWER BODY	11	109.8899975	42.23999906
8/7/2019	17-24-0108-11-00	FITNESS	LOWER BODY	6	65.93999863	31.5
8/7/2019	17-24-0109-11-00	FITNESS	LOWER BODY	1	10.98999977	5.760000229
8/7/2019	17-24-0110-11-00	FITNESS	LOWER BODY	11	120.8899975	67.65000105
8/7/2019	17-24-0114-00-00	DISC	DISC	1	14.98999977	12.30000019
8/7/2019	17-24-0301-11-00	DISC	DISC	6	41.93999863	16.73999977
8/7/2019	17-26-0002-01-00	FITNESS	WEIGHTS	2	64	25.13999939
8/7/2019	17-26-0003-01-00	FITNESS	WEIGHTS	9	287.9099979	152.5500069
8/7/2019	20-87-0001-00	ESSENTIALS	BATH	1	22	7.199999809
8/7/2019	22-82-1301-00-12	ESSENTIALS	BATH	10	299.8999977	159.3000031
8/7/2019	23-33-0201-00-00	GEAR	OUTERWEAR	1	16	6.75
8/7/2019	23-82-0101-01-00	ESSENTIALS	BATH	2	84	24.76000023
8/7/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	21	7.429999828
8/7/2019	23-82-1301-01-00	ESSENTIALS	BATH	2	32	9.760000229
8/7/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	3	24	11.12399983
8/7/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	4	119.9599991	73.51999664
8/7/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	45	16.31999969
8/7/2019	38-73-1401-01-00	DISC	DISC	2	23.97999954	11.89999962
8/7/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8/7/2019	40-33-0001-00-00	GEAR	OUTERWEAR	3	297	107.9100037
8/7/2019	42-26-0001-01-00	DISC	DISC	4	95.95999908	68
8/7/2019	42-26-0003-01-00	DISC	DISC	1	23.98999977	15
8/7/2019	44-12-0001-06-09	GEAR	TOPS	1	69	30
8/7/2019	44-12-0001-06-10	GEAR	TOPS	1	69	30
8/8/2019	01-21-1001-14-12	COSMETICS	MASKS	2	110	35.29999924
8/8/2019	01-21-1002-14-12	COSMETICS	MASKS	1	55	12.64999962
8/8/2019	01-21-1005-14-12	COSMETICS	MASKS	1	59	22.64999962
8/8/2019	01-21-1008-14-12	COSMETICS	MASKS	2	118	46.04000092
8/8/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/8/2019	01-21-2006-14-12	COSMETICS	MASKS	1	79	27.17000008
8/8/2019	01-21-2012-14-12	COSMETICS	MASKS	1	75	16.20000076
8/8/2019	01-21-3001-14-12	COSMETICS	MASKS	1	38.99000168	17.64999962
8/8/2019	01-21-3002-14-12	COSMETICS	MASKS	1	65	19
8/8/2019	01-21-3003-14-12	COSMETICS	MASKS	1	65	24.57999992
8/8/2019	01-21-3004-14-12	COSMETICS	MASKS	2	97.98000336	46.29999924
8/8/2019	01-21-3005-14-12	COSMETICS	MASKS	1	73	14.25
8/8/2019	01-21-4001-14-12	COSMETICS	MASKS	1	55	16.39999962
8/8/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	15	749.8500252	412.5
8/8/2019	01-23-0101-01-00	DISC	DISC	28	195.7199936	133
8/8/2019	01-23-0103-01-00	FITNESS	FOOTWEAR	16	159.8399963	106.5599976
8/8/2019	01-24-0304-01-00	DISC	DISC	1	6.989999771	4.46999979
8/8/2019	01-25-0007-01-12	FITNESS	ELECTRO DEV	1	58	14.76000023
8/8/2019	01-27-0301-01-12	FITNESS	LOWER BODY	2	178	26
8/8/2019	01-27-0302-01-12	FITNESS	LOWER BODY	2	148	41.59999847
8/8/2019	01-28-1301-03-12	FITNESS	MAT	6	105	43.02000046
8/8/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	2	10	0.5
8/8/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	2	64	11
8/8/2019	01-29-1305-01-00	FITNESS	ACCESSORIES	6	89.93999863	77.34000206
8/8/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	21	419.7899952	166.7400012
8/8/2019	01-31-0103-01-00	ACCESSORIES	RINGS	5	125	22.5
8/8/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	13	194.869997	85.79999876
8/8/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	4	100	26.28000069
8/8/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	3	66	19.04999971
8/8/2019	01-32-0101-01	GEAR	OUTERWEAR	18	179.8199959	68.39999914
8/8/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	25	5.400000095
8/8/2019	01-74-1301-00-00	ACCESSORIES	IMPULSE	1	55	17.14999962
8/8/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	20	159.7999954	64.00000095
8/8/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	15	134.8499966	64.50000286
